publication_ID	last_name	first_name	first_name_abbr	extra	position	h_index_real	updated_at
250020	Hufnagel		D.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kagan		H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kass		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Morris		J. P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Rahimi		A. M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Regensburger		J. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ter-Antonyan		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wong		Q. K.			-1	2023-01-06 17:11:05.425728+00:00
250020	Blount		N. L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Brau		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Frey		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Igonkina		O.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kolb		J. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Lu		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Rahmat		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Sinev		N. B.			-1	2023-01-06 17:11:05.425728+00:00
250020	Strom		D.			-1	2023-01-06 17:11:05.425728+00:00
250020	Strube		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Torrence		E.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gagliardi		N.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gaz		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Margoni		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Morandin		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Pompili		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Posocco		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Rotondo		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Simonetto		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Stroili		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Voci		C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ben-Haim		E.			-1	2023-01-06 17:11:05.425728+00:00
250020	Briand		H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Calderini		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	Chauveau		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	David		P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Del Buono		L.			-1	2023-01-06 17:11:05.425728+00:00
250020	De La Vaissière	Ch.	C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Hamon		O.			-1	2023-01-06 17:11:05.425728+00:00
250020	Leruste	Ph.	P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Malclès		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ocariz		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Perez		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gladney		L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Biasini		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Covarelli		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Manoni		E.			-1	2023-01-06 17:11:05.425728+00:00
250020	Angelini		C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Batignani		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bettarini		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Carpinelli		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Cenci		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Cervelli		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Forti		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Giorgi		M. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Lusiani		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Marchiori		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	Mazur		M. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Morganti		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Neri		N.			-1	2023-01-06 17:11:05.425728+00:00
250020	Paoloni		E.			-1	2023-01-06 17:11:05.425728+00:00
250020	Rizzo		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	Walsh		J. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Haire		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Biesiada		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Elmer		P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Lau		Y. P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Lu		C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Olsen		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Smith		A. J. S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Telnov		A. V.			-1	2023-01-06 17:11:05.425728+00:00
250020	Baracchini		E.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bellini		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Cavoto		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	D’Orazio		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Del Re		D.			-1	2023-01-06 17:11:05.425728+00:00
250020	Di Marco		E.			-1	2023-01-06 17:11:05.425728+00:00
250020	Faccini		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ferrarotto		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ferroni		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gaspero		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Jackson		P. D.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gioi	L. Li	L. L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Mazzoni		M. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Morganti		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Piredda		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	Polci		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Renga		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Voena		C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ebert		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Schröder		H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Waldi		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Adye		T.			-1	2023-01-06 17:11:05.425728+00:00
250020	Castelli		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	Franek		B.			-1	2023-01-06 17:11:05.425728+00:00
250020	Olaiya		E. O.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ricciardi		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Roethel		W.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wilson		F. F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Aleksan		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Emery		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Escalier		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gaidot		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ganzhur		S. F.			-1	2023-01-06 17:11:05.425728+00:00
250020	De Monchenault	G. Hamel	G. H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kozanecki		W.			-1	2023-01-06 17:11:05.425728+00:00
250020	Legendre		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Vasseur		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	Yèche	Ch.	C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Zito		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Chen		X. R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Liu		H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Park		W.			-1	2023-01-06 17:11:05.425728+00:00
250020	Purohit		M. V.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wilson		J. R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Allen		M. T.			-1	2023-01-06 17:11:05.425728+00:00
250020	Aston		D.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bartoldus		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bechtle		P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Berger		N.			-1	2023-01-06 17:11:05.425728+00:00
250020	Claus		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Coleman		J. P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Convery		M. R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Dingfelder		J. C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Dorfan		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Dubois-Felsmann		G. P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Dujmic		D.			-1	2023-01-06 17:11:05.425728+00:00
250020	Dunwoodie		W.			-1	2023-01-06 17:11:05.425728+00:00
250020	Field		R. C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Glanzman		T.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gowdy		S. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Graham		M. T.			-1	2023-01-06 17:11:05.425728+00:00
250020	Grenier		P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Hast		C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Hryn’Ova		T.			-1	2023-01-06 17:11:05.425728+00:00
250020	Innes		W. R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kaminski		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kelsey		M. H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kim		H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kim		P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kocian		M. L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Leith		D. W. G. S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Li		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Luitz		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Luth		V.			-1	2023-01-06 17:11:05.425728+00:00
250020	Lynch		H. L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Macfarlane		D. B.			-1	2023-01-06 17:11:05.425728+00:00
250020	Marsiske		H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Messner		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Muller		D. R.			-1	2023-01-06 17:11:05.425728+00:00
250020	O’Grady		C. P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ofte		I.			-1	2023-01-06 17:11:05.425728+00:00
250020	Perazzo		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Perl		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Pulliam		T.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ratcliff		B. N.			-1	2023-01-06 17:11:05.425728+00:00
250020	Roodman		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Salnikov		A. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Schindler		R. H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Schwiening		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Snyder		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Stelzer		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Su		D.			-1	2023-01-06 17:11:05.425728+00:00
250020	Sullivan		M. K.			-1	2023-01-06 17:11:05.425728+00:00
250020	Suzuki		K.			-1	2023-01-06 17:11:05.425728+00:00
250020	Swain		S. K.			-1	2023-01-06 17:11:05.425728+00:00
250020	Thompson		J. M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Va’Vra		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Van Bakel		N.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wagner		A. P.			-1	2023-01-06 17:11:05.425728+00:00
250020	Weaver		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wisniewski		W. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wittgen		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wright		D. H.			-1	2023-01-06 17:11:05.425728+00:00
250020	Yarritu		A. K.			-1	2023-01-06 17:11:05.425728+00:00
250020	Yi		K.			-1	2023-01-06 17:11:05.425728+00:00
250020	Young		C. C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Burchat		P. R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Edwards		A. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Majewski		S. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Petersen		B. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wilden		L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ahmed		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Alam		M. S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bula		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ernst		J. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Jain		V.			-1	2023-01-06 17:11:05.425728+00:00
250020	Pan		B.			-1	2023-01-06 17:11:05.425728+00:00
250020	Saeed		M. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wappler		F. R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Zain		S. B.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bugg		W.			-1	2023-01-06 17:11:05.425728+00:00
250020	Krishnamurthy		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Spanier		S. M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Eckmann		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ritchie		J. L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ruland		A. M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Schilling		C. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Schwitters		R. F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Izen		J. M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Lou		X. C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Ye		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bianchi		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gallo		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Gamba		D.			-1	2023-01-06 17:11:05.425728+00:00
250020	Pelliccioni		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bomben		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bosisio		L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Cartaro		C.			-1	2023-01-06 17:11:05.425728+00:00
250020	Cossutti		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Della Ricca		G.			-1	2023-01-06 17:11:05.425728+00:00
250020	Lanceri		L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Vitale		L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Azzolini		V.			-1	2023-01-06 17:11:05.425728+00:00
250020	Lopez-March		N.			-1	2023-01-06 17:11:05.425728+00:00
250020	Martinez-Vidal		F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Milanes		D. A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Oyanguren		A.			-1	2023-01-06 17:11:05.425728+00:00
250020	Albert		J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Banerjee	Sw.	S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Bhuyan		B.			-1	2023-01-06 17:11:05.425728+00:00
250020	Hamano		K.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kowalewski		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Nugent		I. M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Roney		J. M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Sobie		R. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Back		J. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Harrison		P. F.			-1	2023-01-06 17:11:05.425728+00:00
250020	Latham		T. E.			-1	2023-01-06 17:11:05.425728+00:00
250020	Mohanty		G. B.			-1	2023-01-06 17:11:05.425728+00:00
250020	Pappagallo		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Band		H. R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Chen		X.			-1	2023-01-06 17:11:05.425728+00:00
250020	Dasu		S.			-1	2023-01-06 17:11:05.425728+00:00
250020	Flood		K. T.			-1	2023-01-06 17:11:05.425728+00:00
250020	Hollar		J. J.			-1	2023-01-06 17:11:05.425728+00:00
250020	Kutter		P. E.			-1	2023-01-06 17:11:05.425728+00:00
250020	Pan		Y.			-1	2023-01-06 17:11:05.425728+00:00
250020	Pierini		M.			-1	2023-01-06 17:11:05.425728+00:00
250020	Prepost		R.			-1	2023-01-06 17:11:05.425728+00:00
250020	Wu		S. L.			-1	2023-01-06 17:11:05.425728+00:00
250020	Yu		Z.			-1	2023-01-06 17:11:05.425728+00:00
250020	Neal		H.			-1	2023-01-06 17:11:05.425728+00:00
250021	Casagrande	Vanessa	V.			-1	2023-01-06 17:11:05.425728+00:00
250021	Togashi	Yuichi	Y.			-1	2023-01-06 17:11:05.425728+00:00
250021	Mikhailov	Alexander S.	A. S.			-1	2023-01-06 17:11:05.425728+00:00
250022	Malham	Simon J. A.	S. J. A.			-1	2023-01-06 17:11:05.425728+00:00
250022	Wiese	Anke	A.			-1	2023-01-06 17:11:05.425728+00:00
250023	Loukitcheva		M. A.			-1	2023-01-06 17:11:05.425728+00:00
250023	Solanki		S. K.			-1	2023-01-06 17:11:05.425728+00:00
250023	White		S.			-1	2023-01-06 17:11:05.425728+00:00
250024	Serga		A. A.			-1	2023-01-06 17:11:05.425728+00:00
250024	Kostylev		M.			-1	2023-01-06 17:11:05.425728+00:00
250024	Hillebrands		B.			-1	2023-01-06 17:11:05.425728+00:00
250025	Mishchenko		A. S.			-1	2023-01-06 17:11:05.425728+00:00
250025	Nagaosa		N.			-1	2023-01-06 17:11:05.425728+00:00
250026	de Marrais	Robert P. C.	R. P. C.			-1	2023-01-06 17:11:05.425728+00:00
250027	Goerbig		M. O.			-1	2023-01-06 17:11:05.425728+00:00
250027	Fuchs		J.-N.			-1	2023-01-06 17:11:05.425728+00:00
250027	Kechedzhi		K.			-1	2023-01-06 17:11:05.425728+00:00
250027	Fal'ko	Vladimir I.	V. I.			-1	2023-01-06 17:11:05.425728+00:00
250027	Fal’Ko	Vladimir I.	V. I.			-1	2023-01-06 17:11:05.425728+00:00
250028	Frenkel	Péter E.	P. E.			-1	2023-01-06 17:11:05.425728+00:00
250029	Shu	Zhan	Z.			-1	2023-01-06 17:11:05.425728+00:00
250029	Chen	Xiao-Lin	X.-L.			-1	2023-01-06 17:11:05.425728+00:00
250029	Deng	Wei-Zhen	W.-Z.			-1	2023-01-06 17:11:05.425728+00:00
250030	Hague		J. P.			-1	2023-01-06 17:11:05.425728+00:00
250030	d'Ambrumenil		N.			-1	2023-01-06 17:11:05.425728+00:00
250030	D’Ambrumenil		N.			-1	2023-01-06 17:11:05.425728+00:00
250031	Biryukov		V. M.			-1	2023-01-06 17:11:05.425728+00:00
250031	Biryukov		V.			-1	2023-01-06 17:11:05.425728+00:00
250032	Esteban-Pretel		A.			-1	2023-01-06 17:11:05.425728+00:00
250032	Tomàs		R.			-1	2023-01-06 17:11:05.425728+00:00
250032	Valle		J. W. F.			-1	2023-01-06 17:11:05.425728+00:00
250033	Yurkin	Maxim A.	M. A.			-1	2023-01-06 17:11:05.425728+00:00
250033	Maltsev	Valeri P.	V. P.			-1	2023-01-06 17:11:05.425728+00:00
250033	Hoekstra	Alfons G.	A. G.			-1	2023-01-06 17:11:05.425728+00:00
250034	Ogryzko	Vasily	V.			-1	2023-01-06 17:11:05.425728+00:00
250035	Yurkin	Maxim A.	M. A.			-1	2023-01-06 17:11:05.425728+00:00
250035	Maltsev	Valeri P.	V. P.			-1	2023-01-06 17:11:05.425728+00:00
250035	Hoekstra	Alfons G.	A. G.			-1	2023-01-06 17:11:05.425728+00:00
250036	Wang	Liming	L.			-1	2023-01-06 17:11:05.425728+00:00
250036	Sontag	Eduardo D.	E. D.			-1	2023-01-06 17:11:05.425728+00:00
250037	Yurkin	Maxim A.	M. A.			-1	2023-01-06 17:11:05.425728+00:00
250037	Maltsev	Valeri P.	V. P.			-1	2023-01-06 17:11:05.425728+00:00
250037	Hoekstra	Alfons G.	A. G.			-1	2023-01-06 17:11:05.425728+00:00
250038	Yurkin	Maxim A.	M. A.			-1	2023-01-06 17:11:05.425728+00:00
250038	Hoekstra	Alfons G.	A. G.			-1	2023-01-06 17:11:05.425728+00:00
250039	Oller	Jose A.	J. A.			-1	2023-01-06 17:11:05.425728+00:00
250039	Roca	Luis	L.			-1	2023-01-06 17:11:05.425728+00:00
250040	Popa	Mihai	M.			-1	2023-01-06 17:11:05.425728+00:00
250041	Goswami	Debashish	D.			-1	2023-01-06 17:11:05.425728+00:00
250042	Licata	Ignazio	I.			-1	2023-01-06 17:11:05.425728+00:00
250043	Brownlee		R. A.			-1	2023-01-06 17:11:05.425728+00:00
250043	Gorban		A. N.			-1	2023-01-06 17:11:05.425728+00:00
250043	Levesley		J.			-1	2023-01-06 17:11:05.425728+00:00
250044	Schekochihin		A. A.			-1	2023-01-06 17:11:05.425728+00:00
250044	Cowley		S. C.			-1	2023-01-06 17:11:05.425728+00:00
250044	Dorland		W.			-1	2023-01-06 17:11:05.425728+00:00
250044	Hammett		G. W.			-1	2023-01-06 17:11:05.425728+00:00
250044	Howes		G. G.			-1	2023-01-06 17:11:05.425728+00:00
250044	Quataert		E.			-1	2023-01-06 17:11:05.425728+00:00
250044	Tatsuno		T.			-1	2023-01-06 17:11:05.425728+00:00
250045	El		G. A.			-1	2023-01-06 17:11:05.425728+00:00
250045	Grimshaw		R. H. J.			-1	2023-01-06 17:11:05.425728+00:00
250045	Kamchatnov		A. M.			-1	2023-01-06 17:11:05.425728+00:00
250046	Csiszar		I.			-1	2023-01-06 17:11:05.425728+00:00
250046	Hiai		F.			-1	2023-01-06 17:11:05.425728+00:00
250046	Petz		D.			-1	2023-01-06 17:11:05.425728+00:00
250046	Csiszár	Imre	I.			-1	2023-01-06 17:11:05.425728+00:00
250047	Kosel		T.			-1	2023-01-06 17:11:05.425728+00:00
250047	Grabec		I.			-1	2023-01-06 17:11:05.425728+00:00
250048	Stroeer	Alexander	A.			-1	2023-01-06 17:11:05.425728+00:00
250048	Veitch	John	J.			-1	2023-01-06 17:11:05.425728+00:00
250048	Roever	Christian	C.			-1	2023-01-06 17:11:05.425728+00:00
250048	Bloomer	Ed	E.			-1	2023-01-06 17:11:05.425728+00:00
250048	Clark	James	J.			-1	2023-01-06 17:11:05.425728+00:00
250048	Christensen	Nelson	N.			-1	2023-01-06 17:11:05.425728+00:00
250048	Hendry	Martin	M.			-1	2023-01-06 17:11:05.425728+00:00
250048	Messenger	Chris	C.			-1	2023-01-06 17:11:05.425728+00:00
250048	Meyer	Renate	R.			-1	2023-01-06 17:11:05.425728+00:00
250048	Pitkin	Matthew	M.			-1	2023-01-06 17:11:05.425728+00:00
250048	Toher	Jennifer	J.			-1	2023-01-06 17:11:05.425728+00:00
250048	Umstaetter	Richard	R.			-1	2023-01-06 17:11:05.425728+00:00
250048	Vecchio	Alberto	A.			-1	2023-01-06 17:11:05.425728+00:00
250048	Woan	Graham	G.			-1	2023-01-06 17:11:05.425728+00:00
250049	Øbro	Mikkel	M.			-1	2023-01-06 17:11:05.425728+00:00
250050	Kosel		T.			-1	2023-01-06 17:11:05.425728+00:00
250050	Grabec		I.			-1	2023-01-06 17:11:05.425728+00:00
